-0.15,0.55,1
-0.63,0.64,-1
0.92,0.22,1
0.92,-0.56,1
0.78,0.32,1
-0.59,0.56,-1
-0.23,0.27,1
-0.4,0.57,1
0.11,0.27,1
-0.09,0.07,1
-0.71,0.85,-1
-0.71,-0.7,-1
0.63,-0.18,-1
-0.62,0.72,1
-0.02,0.01,1
-0.43,0.34,1
-0.4,0.33,1
-0.6,0.11,1
-0.05,-0.81,1
-0.51,-0.62,-1
0.21,-0.75,1
0.97,-0.64,1
0.38,-0.05,1
-0.72,0.56,1
-0.11,-0.22,1
0.89,-0.25,1
-0.06,-0.13,1
0.26,0.39,-1
0.64,0.71,1
-0.93,-0.19,1
0.77,0.07,-1
-0.37,0.01,1
0.8,0.35,1
-0.9,-0.21,1
0.67,-0.39,1
-1,-0.97,1
0.75,0.45,1
-0.75,0.79,-1
-0.14,-0.34,1
0.68,0,1
-0.65,0.84,-1
-0.37,0.7,-1
-0.7,0.98,-1
-0.99,-0.4,1
-0.95,0.19,-1
-0.02,-0.15,1
0.51,-0.61,1
0.4,-0.65,1
-0.81,0.83,1
0.52,0.71,1
0.69,-0.67,1
-0.06,-0.92,1
0.28,0.03,-1
0.88,0.63,1
-0.98,0.44,1
0.8,0.22,1
0.05,0.39,-1
0.09,0.93,1
-0.74,-0.48,1
-0.39,0.93,1
-0.05,0.5,1
0.13,-0.75,1
0.69,-0.23,1
1,0.76,1
0.15,-0.72,-1
-0.79,1,-1
-0.48,0.48,1
0.41,0.89,-1
0.39,0.18,-1
0.43,0.39,1
-0.84,-0.76,-1
-1,-0.93,1
-0.65,-0.19,-1
-0.19,-0.6,1
0.89,-0.27,1
-0.38,0.5,-1
-0.32,-0.18,-1
-0.79,-0.82,-1
-0.57,0.83,-1
0.91,0.74,-1
-0.45,-0.02,1
0.38,0.88,1
-0.4,0.17,1
-0.33,-0.82,1
0.01,0.75,1
0.93,-0.32,-1
-0.49,-0.87,-1
0.87,-0.62,-1
0.36,0.5,1
0.37,-0.53,1
0.64,-0.46,-1
-0.27,-0.58,1
-0.84,0.12,-1
0.81,-0.45,-1
-0.32,0.25,-1
0.64,0.4,1
-0.1,-0.26,-1
0.22,0.73,1
-0.74,0.45,1
0.88,-0.17,-1
0.95,0.69,1
-0.76,-0.41,1
0.84,-0.21,1
-0.81,-0.55,1
0.2,-0.81,-1
0.92,0.62,-1
0.07,-0.56,1
0.27,0.92,1
0.61,0.13,1
0.73,0.03,1
0.83,-0.74,-1
-0.29,0.5,1
0.69,-0.51,1
-0.89,0.59,1
-0.98,-0.03,1
-0.12,0.13,-1
-0.74,0.48,1
-0.49,0.11,-1
0.37,-0.41,-1
-0.92,0.49,1
0.99,-0.7,-1
0.89,0.18,1
-0.86,0.42,1
-0.45,0.72,1
0.2,0.86,1
-0.04,-0.64,-1
-0.04,-0.58,1
0.92,-0.6,1
-0.3,-0.81,-1
0.37,0.28,1
-0.3,0.71,1
0.43,-0.94,-1
0.92,-0.11,1
0.26,-0.62,-1
-0.19,0.64,1
-0.97,-0.94,1
-0.74,-0.39,1
0.89,0.83,-1
0.54,0.7,1
0.77,0.91,1
-0.21,0.93,-1
-0.69,0.78,1
0.42,0.51,1
0.57,-0.54,1
0.07,0.51,1
0.34,-0.39,1
-0.7,0.37,-1
0.27,0.43,-1
0.36,-0.69,1
-0.91,-0.64,1
0.88,-0.36,1
0.11,0.14,-1
-0.35,-0.27,1
0.34,-0.33,1
-0.97,-0.31,1
-0.88,0.48,1
0.8,0.49,1
0.86,0.97,1
-0.39,-0.64,1
0.51,-0.56,-1
0.17,0.03,-1
0.71,-0.01,1
0.69,0.89,1
0.37,-0.57,1
0.93,-0.54,1
-0.58,-0.54,1
-0.17,-0.33,-1
0.11,-0.36,-1
0.68,-0.36,1
0.64,-0.04,1
-0.15,-0.83,-1
-0.39,-0.57,-1
-0.11,-0.58,1
-0.11,0.82,1
-0.51,0.09,1
0.74,-0.45,1
0.19,-0.32,1
0.65,0.92,-1
-0.91,0.28,1
0.71,-0.92,-1
-0.5,0.56,1
0.37,-0.75,1
0.35,0.16,1
0.71,0.35,1
-0.97,0.3,1
0.21,0.86,1
0.13,-0.11,1
-0.03,0.26,1
-0.18,0.35,-1
0.6,0.98,1
0.13,0.52,1
-0.13,-0.47,1
0.84,0.45,1
0.3,-0.23,-1
0.67,-0.63,-1
0.64,-0.31,-1
-0.97,-0.02,1
-0.04,-0.3,-1
-0.78,-0.38,1
0.16,-0.33,1
-0.89,-0.4,1
0.37,-0.61,1
-0.24,0.1,-1
0.8,0.78,1
-0.24,0.51,1
-0.79,-0.94,-1
-0.31,-0.25,1
0.42,0.55,1
-0.86,-0.12,1
0.27,-0.21,-1
0.9,-0.79,1
1,0.3,1
-0.2,0,1
0.06,-0.71,1
0.04,-0.01,-1
-0.47,-0.57,1
0.31,-0.06,-1
0.73,-0.27,1
-0.06,0.05,1
-0.66,-0.16,1
0.84,-0.84,1
-0.55,0.63,1
-0.38,-0.78,1
-0.34,0.94,1
-0.13,-0.98,-1
-0.25,0.17,1
-0.78,0.54,-1
-0.63,-0.68,-1
-0.51,0.89,1
0.51,0.74,-1
0.97,-0.62,-1
-0.69,0.11,1
0.13,0.14,1
-0.69,-1,-1
0.54,-0.79,1
-0.46,-0.18,1
-0.29,0.23,-1
-0.03,-0.59,1
-0.21,0.62,1
-0.27,-0.87,1
0.28,-0.94,1
-0.94,0.33,1
0.54,0.23,-1
-0.96,0.65,1
-0.13,0.09,1
0.51,0.31,-1
-0.08,-0.69,1
-0.56,0.69,1
0.75,0.26,1
-0.42,0.43,-1
-0.34,-0.08,1
-0.43,0.32,1
-0.59,-0.58,1
0.74,-0.96,-1
-0.64,0.62,1
0.3,0.83,1
0.08,0.84,1
0.27,-0.76,1
0.17,1,1
0.32,-0.92,1
-0.49,-0.54,-1
-0.49,0.87,1
0.48,0.22,1
0.04,-0.8,-1
-0.96,-0.35,1
-0.1,0.58,-1
0.58,0.88,1
0.97,-0.01,-1
0.45,-0.72,1
-0.85,0.63,1
-0.15,-0.5,1
-0.29,-0.79,1
-0.13,0.81,1
0.38,0.32,1
0.2,0.65,1
-0.37,-0.51,-1
-0.22,-0.64,1
1,-0.13,1
0.37,-0.02,-1
0.2,-0.26,-1
-0.46,-0.08,1
-0.77,0.68,1
0.33,-0.25,1
0.24,-0.77,-1
-0.41,-0.93,-1
-0.06,0.53,-1
-0.49,-0.84,1
-0.09,0.25,1
-0.84,0.61,-1
0.29,-0.74,-1
0.02,-0.58,-1
-0.35,-0.39,1
-0.31,0.24,1
-0.23,0.28,1
0.44,-0.66,-1
0.59,-0.25,1
-0.64,0.17,1
0.44,0.99,-1
-0.6,-0.17,1
0.44,-0.01,-1
-0.77,-0.85,1
0.43,0.7,1
-0.96,0.28,1
-0.97,0,-1
-0.83,0.54,1
0.52,-0.71,1
0.12,-0.22,-1
0.78,0.3,-1
0.45,-0.57,1
-0.87,0.31,-1
-0.41,-0.06,-1
0.95,0.2,-1
-0.27,0.05,-1
0.34,0.79,-1
-0.44,0.16,-1
-0.54,0.7,1
-0.87,0.37,-1
-0.32,-0.48,1
0.46,-0.75,1
0.45,-0.1,-1
0.95,0.24,1
0.02,-0.4,1
0.77,-0.23,-1
-0.54,-0.73,-1
0.64,-0.09,-1
0.43,0.31,1
0.57,0.48,1
-0.62,0.82,-1
0.05,0.63,-1
-0.78,0.37,1
-0.87,0.59,-1
0.86,-0.66,1
0.25,-0.94,1
0.38,0.4,1
-0.12,0.88,1
0.69,0.15,1
-0.22,0.21,1
-0.43,-0.54,1
-0.96,0.21,1
0.56,-0.5,1
-0.43,0.2,1
-0.4,0.07,1
-0.06,-0.16,-1
1,-0.68,1
0.53,-0.84,-1
-0.37,-0.22,1
1,-0.89,1
-0.38,0.98,1
0.18,0.85,1
-0.09,-0.99,1
-0.14,0.98,1
-0.7,0.84,1
1,0.41,-1
-0.81,-0.26,-1
-0.15,0.9,1
0.87,-0.92,1
0.93,0.8,1
0.82,-0.94,1
-0.96,0.15,-1
-0.02,0.16,1
-0.43,-0.9,1
-0.16,-0.08,1
-0.19,-0.32,1
-0.24,0.84,1
0.63,-0.46,1
-0.4,-0.81,-1
0.35,0.65,-1
-0.2,0.16,1
0.26,-0.08,-1
0.84,0.1,-1
0.78,-0.04,-1
-0.21,0.06,-1
0.6,-0.25,-1
-0.06,0.98,-1
0.62,0.84,-1
-0.01,0.94,-1
-0.15,0.95,1
0.05,-0.86,1
0.11,-0.33,1
0.73,-0.41,1
0.34,-0.82,-1
-0.85,-0.63,1
-0.8,0.2,1
0.13,1,1
0.95,0.81,1
0.95,-1,1
-0.33,0.18,-1
0.78,0.27,1
0.45,0.24,1
0.62,0.98,1
0.18,0.57,-1
0.56,-0.54,1
-0.73,-0.03,-1
-0.03,-0.7,1
0.49,-0.78,1
0.49,0.77,1
0.01,0.78,-1
0.76,0.92,1
0.48,0.46,1
0.93,0.55,-1
-0.49,0.03,1
0.34,0.68,1
0.9,0.18,1
-0.06,-0.55,1
-0.77,-0.13,1
-0.22,0.01,-1
-0.53,-0.83,-1
0.72,0.85,-1
-0.13,-0.01,-1
-0.33,-0.15,-1
-0.98,0.1,1
0.56,-0.73,1
0.14,0.5,1
-0.49,-0.31,1
-0.13,0.5,-1
0.34,0.96,-1
-0.05,-0.46,1
0.39,0.44,1
-0.46,-0.87,-1
-0.6,0.32,1
-0.19,0.65,1
-0.66,0.67,1
0.16,0.67,-1
0.62,-0.39,-1
0.15,0.12,-1
-0.44,-0.64,1
-0.51,-0.65,1
0.68,0.08,-1
-0.27,0.93,1
0.59,-0.9,1
0.78,-0.93,1
-0.32,0.95,1
0.07,-0.86,1
-0.49,-0.66,1
-0.3,0.94,-1
0.01,-0.64,1
-0.72,-0.34,1
-0.23,0.09,-1
0.16,0.87,1
0.82,0.91,1
-0.96,-0.94,-1
-0.6,0.25,1
0.18,0.48,-1
0.84,-0.68,-1
-0.02,-0.25,1
0.84,-0.39,1
-0.52,-0.77,-1
-0.87,-0.47,-1
-0.41,0.69,1
-0.07,-0.69,-1
0.8,0.56,1
0.89,-0.76,1
-0.01,0.75,1
-0.64,-0.09,1
0.14,-0.32,1
0.21,-0.68,1
-0.99,-0.81,1
-0.49,-0.11,-1
-0.55,0.37,-1
0.61,0.7,-1
0.44,0.82,1
-0.27,0.25,1
0.94,0.8,1
-0.88,-0.4,-1
-0.2,0.75,1
-0.36,-0.86,1
0.52,0.56,1
0.25,-0.37,1
-0.56,0.14,1
-0.61,0.15,-1
-0.05,-0.81,1
-0.21,-0.59,1
-0.85,-0.72,1
-0.57,-0.48,1
-0.93,0.31,1
0.94,-0.22,-1
0.93,-0.49,-1
0.66,-0.39,-1
-0.2,-0.91,1
-0.49,-0.13,-1
0.16,-0.92,1
-0.4,0.35,1
-0.34,-0.39,-1
0.39,-0.99,1
-0.48,-0.45,-1
0.16,-0.74,1
-0.64,-0.54,1
0.33,-0.25,-1
-0.17,-0.01,1
-0.66,0.62,1
-0.78,-0.89,1
-0.88,-0.42,-1
0.13,-0.44,-1
-0.18,0.62,1
-0.93,0.82,1
-0.44,0.58,1
-0.43,0.98,1
0.6,-0.06,1
0.06,0.51,1
-0.92,-0.62,1
-0.06,-0.34,1
-0.72,0.76,-1
0.58,-0.01,-1
-0.43,0.67,1
0.65,-0.63,1
0.32,0.99,-1
0.49,-0.48,1
-0.1,0.38,1
-0.96,-0.71,-1
-0.95,-0.45,1
0.54,-0.55,-1
-0.89,0.32,1
0.69,0.33,1
0.31,-0.93,1
-0.41,-0.08,1
-0.7,0.17,-1
0.47,-0.06,1
0.5,0.37,1
0.82,-0.06,1
-0.75,-0.6,1
0.74,-0.29,1
-0.22,-0.69,1
0.24,-0.78,1
0.39,-0.79,1
0.15,-0.43,-1
0.94,0.55,1
-0.52,-0.18,1
0.23,0.4,1
-0.9,0.64,1
0.96,0.86,1
-0.93,0.15,1
0.36,-0.37,-1
0.21,-0.31,1
-0.77,-0.16,1
0.66,-0.4,1
-1,-0.86,-1
0.78,0.87,1
0.72,0.28,1
-0.58,0.66,1
-0.71,0.56,1
-0.75,0.45,-1
-0.71,0.55,1
-0.85,-0.33,-1
-0.18,-0.3,-1
-0.44,0.28,-1
-0.45,0.26,1
-0.08,0.31,1
-0.14,0.06,1
-0.5,0.35,1
-0.1,-0.18,1
0.49,0.59,-1
-0.72,0.48,1
-0.24,0.24,1
-0.51,0.18,1
-0.51,0.06,1
-0.89,0.33,-1
-0.32,-0.92,1
-0.1,-0.84,-1
0.75,0.85,-1
0.33,0.61,-1
-0.15,1,1
0.18,0.7,1
-0.25,0.38,1
-0.29,0.5,1
0.58,-0.1,-1
0.06,0.62,1
0.47,0.56,1
0.17,0.72,-1
0.72,-0.71,1
0.99,-0.88,1
0.51,0.6,-1
0.09,0.08,-1
0.98,-0.41,1
-0.79,-1,1
0.56,-0.32,1
-0.61,0.36,-1
0.65,-0.89,1
-0.77,0.58,1
0.17,0.97,-1
0.05,0.58,1
-0.83,-0.94,-1
-0.94,0.89,1
-0.43,-0.47,1
0.89,0.1,1
0.21,-0.92,1
0.67,0.55,1
0.51,0.16,-1
-0.27,-0.98,1
-0.92,0.63,-1
0.52,0.34,-1
0.87,-0.88,1
0.23,-0.88,-1
-0.8,-0.54,1
-1,0.08,1
-0.77,0.8,1
0.82,0.65,1
0.28,0.16,1
-0.51,0.83,-1
0.96,0.93,1
-0.96,0.41,-1
0.87,0.51,1
-0.41,-0.19,1
-0.39,0.47,-1
0.12,0.68,-1
-0.17,-0.61,1
-0.79,-0.93,-1
1,0.8,-1
0.2,-0.03,1
-0.52,-0.6,1
0.22,-0.66,1
0.82,0.71,1
0.38,-0.4,-1
0,-0.47,1
-0.4,0.23,-1
0.02,-0.27,-1
0.7,-0.07,-1
0.33,-0.77,-1
-0.42,0.15,-1
-0.15,-0.36,-1
0.25,-0.32,-1
0.21,0.99,1
0.22,-0.16,-1
0.57,0.04,1
0.97,0.75,1
0.99,-0.3,-1
0.85,-0.78,1
-0.13,-0.69,-1
-0.01,0.38,-1
0.37,0.82,-1
-0.34,-0.59,-1
0.46,0.28,1
0.03,-0.05,1
0.65,-0.44,1
-0.21,-0.44,1
-0.13,0.12,1
-0.5,-0.88,1
0.95,-0.93,-1
-0.51,0.28,1
-0.45,-0.67,1
0.28,-0.9,1
-0.33,-0.81,1
-0.25,-0.4,1
0.73,-0.12,-1
0.01,0.57,1
0.64,-0.45,-1
0.83,-0.62,-1
-0.29,0.46,1
0.57,-0.43,-1
-0.24,0.33,1
0.94,-0.2,1
0.69,-0.36,1
-0.79,0.98,1
-0.48,0.2,-1
0.59,-0.94,-1
0.53,-0.3,1
0.28,0.21,-1
-0.46,0.01,-1
0.81,-0.29,1
0.36,-1,1
0.99,0.84,-1
0.04,0.4,-1
0.46,0.59,1
-0.71,0.23,1
-0.56,0.4,1
-0.6,0.18,-1
0.89,0.59,1
0.6,0.89,1
0.73,-0.78,1
0.63,-0.06,1
-0.47,-0.69,1
0.54,-0.85,1
0.55,-0.99,1
0.19,-0.59,1
-1,0.87,1
0.76,0.14,1
0.36,0.26,1
-0.8,0.62,1
0.94,-0.85,1
-0.7,0.97,1
0.99,-0.59,1
-0.17,0.96,1
0.82,-0.43,1
0.71,0.6,1
-0.15,0.29,1
-0.1,-0.88,1
-0.73,0.36,-1
0.33,0.76,1
-0.83,-0.79,1
-0.83,-0.28,1
0.3,-0.76,1
0.85,-0.38,1
0.91,-0.88,1
-0.76,0.55,-1
-0.1,0.96,-1
0.72,0.53,1
0.75,-0.99,1
-0.26,-0.29,-1
-0.04,0.48,1
-0.91,0.1,1
0.22,0.25,1
-0.21,-0.55,1
-0.59,0.1,-1
-0.37,0.47,-1
0.48,-0.11,-1
0.6,-0.8,-1
0.69,0.3,1
-0.6,-0.15,1
-0.91,-0.41,1
0.04,0.1,1
-0.81,-0.5,1
0.97,0.58,1
-0.53,0.51,-1
0.71,0.94,1
0.23,0.99,1
-0.17,-0.04,1
0.55,-0.64,-1
0.46,-0.62,1
-0.12,0.62,1
0.19,0.7,1
0.2,0.97,1
0.9,-0.64,1
-0.66,0.48,1
-0.57,-0.97,1
-0.61,0.91,1
-0.71,-0.39,1
-0.78,1,1
0.7,-0.68,1
-0.72,-0.18,-1
0.18,-0.91,1
0.58,-0.93,-1
-0.9,-0.21,-1
-0.3,-0.43,1
0.18,0.87,1
0.87,-0.8,1
-0.48,0.92,1
-0.27,-0.76,1
-0.66,-0.72,1
-0.64,-0.9,-1
-0.1,0.94,1
-0.49,0.32,1
0.19,-0.24,1
-0.04,0.94,1
0.85,0.06,-1
0.31,0.27,1
0.56,0.9,1
1,0.52,1
0.46,0.35,1
-0.34,0.08,1
0.84,-0.23,1
-0.3,0.51,-1
-0.43,-0.44,1
0.84,0.59,1
0.48,0.11,1
-0.37,0.68,-1
0.02,-0.14,1
0.95,0.72,1
-0.52,-0.57,1
0.95,-0.13,-1
0.43,-0.16,1
-0.57,0.94,1
0.04,0.96,1
0.63,0.76,-1
-0.39,0.81,-1
0.52,0.88,-1
-0.69,-0.07,-1
0.8,-0.08,1
0.76,0.17,-1
0.1,0.15,-1
0.1,0.48,1
0.23,0.56,1
0.37,0.73,1
0.6,-0.25,1
0.68,-0.92,1
0,-0.06,1
-0.89,0.2,1
-0.66,0.04,1
-0.49,0.17,1
-0.28,0.55,-1
0.28,1,1
-0.26,0.87,-1
0.95,-0.04,1
0.9,-0.4,-1
0.81,-0.34,-1
0.7,-0.42,-1
0.75,0.77,-1
0.32,0.55,-1
0.54,0.54,-1
0.41,-0.75,1
0.21,-0.41,1
0.2,-0.99,1
-0.33,-0.66,-1
-0.08,-0.25,1
-0.49,-0.46,1
-0.91,0.7,1
0.24,0.89,-1
-0.86,-0.4,1
0.2,-0.7,-1
-0.69,0.59,1
0.94,-0.43,1
0.32,0.94,1
-0.52,-0.34,-1
-0.64,-0.91,1
0.98,-0.9,-1
-0.29,-0.76,1
-0.46,0.95,1
0.54,0.72,1
-0.71,0.18,1
0.11,0.86,1
-0.48,0.12,1
0.21,-0.65,1
-0.54,-0.26,1
-0.02,-0.21,1
-0.26,0.38,-1
0.1,-0.8,1
0.38,-0.93,-1
0.94,-0.55,-1
0.57,-0.76,1
-0.4,0.84,1
-0.43,0.27,1
-0.94,0.3,1
-0.32,0.44,1
0.65,-0.18,1
-0.1,-0.83,1
-0.37,0.61,-1
0.85,-0.38,-1
-0.54,-0.06,1
-0.79,0.74,-1
0.03,0.65,1
0.09,-0.85,1
-0.02,-0.33,1
-0.16,0.27,1
-0.13,1,1
-0.38,-0.35,1
0.59,-0.32,1
-0.59,-0.32,1
-0.67,0.16,1
0.31,-0.36,-1
0.31,0.91,-1
0.18,-0.12,-1
-0.13,0.3,1
0.96,0.94,1
-0.39,-0.32,1
0.37,0.43,1
-0.42,0.61,1
-0.75,0.27,1
0.18,-0.65,-1
0.23,0.34,-1
-0.36,0.17,-1
0.11,-0.84,1
-0.16,0.48,-1
-0.09,0.21,1
-0.18,0.03,1
-0.7,0.57,1
0.93,-0.66,1
0.68,-0.78,-1
0.39,-0.15,-1
0.01,0.05,1
-0.48,-0.03,1
-0.83,0.98,1
0.01,-0.69,1
0.88,-0.3,1
0.05,-0.4,1
-0.17,-0.79,-1
0.06,0.96,-1
0.01,-0.06,1
0.92,1,-1
0.98,0.9,1
-0.8,0.17,-1
0.87,0.07,1
0.68,-0.17,-1
0.04,-0.32,-1
-0.36,0.45,1
-0.61,-0.9,-1
-0.9,-0.85,-1
-0.96,0.5,-1
-0.34,0.35,-1
-0.59,-0.81,-1
0.03,0.08,-1
0.77,0.31,-1
-0.24,-0.66,1
-0.55,0.25,-1
0.4,0.87,1
0.36,0.7,-1
0.04,1,1
-0.81,0.99,1
0.07,-0.88,1
0.44,0.47,-1
0.82,0.31,-1
-0.45,-0.18,1
-0.31,0.46,-1
0.16,0.06,-1
0.05,-0.39,1
-0.41,0.2,1
0.33,0.76,1
0.22,0.74,1
0.04,-0.68,1
0.15,-0.88,1
0.59,-0.08,1
0.98,0.95,1
-0.45,-0.39,1
0.82,-0.27,1
-0.52,0.3,1
0.04,-0.13,-1
0.2,-0.98,-1
-0.85,0.22,1
-0.86,-0.94,-1
-1,0.43,-1
-0.96,0.42,1
-0.86,-0.48,-1
0.83,-0.1,1
0.77,0.06,1
0.09,-0.38,1
0.85,0.48,1
0.55,0.46,1
-0.12,0.26,1
-0.32,0.84,1
-0.65,0.78,-1
-0.33,0.79,-1
-0.16,0.99,1
-0.39,-0.31,-1
-0.83,-0.86,1
0.6,-0.44,-1
0.83,0.39,-1
0.22,-0.82,1
0.96,-0.21,-1
-0.42,-0.2,1
-0.21,-0.55,1
0.15,-0.48,1
-0.34,-0.69,-1
-0.12,-0.69,1
0.7,-0.87,1
-0.69,-0.45,-1
0.35,-0.76,1
0.04,0.95,1
-0.6,-0.3,1
0.22,0.1,1
0.41,0.92,-1
-0.78,-0.15,1
-0.02,-0.78,1
-0.23,0.34,-1
0.59,-0.55,-1
-0.6,0.39,1
-0.91,0.69,1
-0.22,0.22,-1
0.13,0.31,1
-0.84,0.49,1
0.71,-0.88,-1
0.46,-1,1
-0.55,-0.35,1
-0.96,-0.87,-1
0.82,-0.99,-1
0.23,-0.38,-1
0.93,0.29,-1
-0.22,-0.01,-1
0.11,0.68,-1
0.68,0.58,-1
-0.77,0.3,-1
0.43,-0.35,1
-0.33,0.85,1
-0.54,-0.35,-1
0.94,0.98,1
-0.04,0.73,-1
0.4,-0.81,1
0.78,-0.73,-1
0.57,-0.8,1
-0.14,-0.32,1
-0.48,-0.92,1
-0.27,0.69,1
0.66,0.88,-1
0.6,-0.39,1
-0.2,0.35,-1
0.62,0.28,1
0.48,-0.14,-1
0.55,-0.59,-1
-0.51,0.3,1
-0.02,-0.56,-1
-0.69,0.29,1
0.9,0.95,1
0.29,-0.02,1
-0.75,0.87,1
-0.28,-0.74,-1
-0.33,0.96,1
0.25,0.4,-1
0.84,-0.72,-1
0.58,-0.89,1
-0.95,-0.02,1
0.96,0.46,-1
0.32,-0.66,-1
-0.39,-0.97,1
1,-0.36,1
-0.96,-0.16,1
0.13,-0.67,1
-0.56,-0.9,-1
0.09,-0.65,1
0.81,-0.9,1
-0.55,0.22,1
0.26,0.49,1
-0.87,-0.2,-1
0.65,0.96,1
-0.72,-0.91,1
-0.81,0.65,1
1,0.07,1
0.18,0.59,1
-0.19,-0.89,-1
0.61,0.05,1
0.86,0.81,1
0.76,0.97,-1
-0.95,0.75,-1
0.39,1,1
0.07,0.87,-1
0.46,-0.86,-1
-0.74,-0.43,1
0.63,0.65,1
0.45,0.51,1
